materials-id,composition,target,outer_split,cv_fold
40067,C4 H5 K1 O15 U2,0,train,1
40068,C2 Ho1 Ni1 O6,0,train,0
40069,Ho2 O6 Pd1 W1,0,train,1
40070,As1 O1 Tb1 Tm1,0,train,2
40071,Al1 O1 P1 Pu1,0,train,1
40072,As2 Mn1 Nd2 O2 Pd1,1,train,2
40073,Ag2 Lu1 O6 Ta1,0,train,2
40074,Cu1 Fe1 O5 P1,1,test,
40075,Cs1 Mn1 O8 S2,1,train,0
40076,B1 K2 Li1 O2 S1,0,train,3
40077,Li1 Nd1 S2,0,train,0
40078,F6 Fe1 Mo1 Tl2,0,train,3
40079,Cu1 O4 P1 Pb1,0,train,0
40080,F3 O2 Rb1 Te1,0,train,4
40081,F7 K1 Ru2,0,train,4
40082,As1 Nd1 O1 Pd1,0,train,4
40083,Ce1 La1 Se2,1,train,0
40084,Ce2 O1 Se3,0,train,0
40085,As1 Ba2 O6 Rh1,0,train,0
40086,Ba1 Fe2 O3,0,train,1
40087,Cd1 Na2 O8 S2,1,train,2
40088,Ba2 Gd1 Se3,0,train,2
40089,Li1 Mn1 O6 W1,0,train,0
40090,Mn1 N1 O1 Y1,0,train,2
40091,B4 Nd1 O12 Pd3,0,test,
40092,Cr1 Cs1 O2,0,train,3
40093,Ac1 As1 Li1 O1,0,train,0
40094,Ir1 Li1 Mo3 O8,0,train,2
40095,N1 O1 Ta1 Tm1,0,test,
40096,Cl12 Li3 Na3 Ti2,0,train,4
40097,Cu3 O12 Tm1 W4,0,train,3
40098,As2 Eu4 O1,1,train,4
40099,As1 Co1 Li4 O6,0,test,
40100,As2 Er1 O2 Y1 Zn2,0,test,
40101,As1 Cd1 La1 O1,1,train,4
40102,Ce1 Mo1 O1 P1,0,train,0
40103,Cl4 H2 Nd1 Tm1,0,train,2
40104,Lu1 Mo1 N1 O1,0,train,1
40105,Br3 K1 Rb2,0,train,1
40106,Cu2 In1 O4 Tb1,0,train,0
40107,As1 O1 U1 Yb1,0,train,1
40108,As1 Hf1 O1 U1,0,train,2
40109,Cl2 Cu3 Eu2 O4,0,train,2
40110,Mg1 S2 Yb1,0,train,0
40111,Cl15 Co1 Zr6,1,test,
40112,Br6 Li1 Rb2 Tb1,1,train,0
40113,F2 Mg1 Pm1,0,train,4
40114,Gd1 Mo2 O4,0,test,
40115,Al1 O1 P1 Th1,0,train,3
40116,Cl2 Ni1 O6 Se2 Sr2,1,train,2
40117,Br3 K2 Rb1,0,train,3
40118,H5 K1 O9 P2 Zn1,1,train,2
40119,Bi1 Co1 O6 Sr2,0,train,1
40120,O1 S1 U2,0,train,3
40121,As2 Gd1 O2 Y1 Zn2,0,train,0
40122,H5 Na1 O8 P2,1,train,2
40123,Cl4 Er1 H2 Pr1,0,train,0
40124,La1 Rb1 S1 Se1,0,train,2
40125,C2 La1 Ni1 O6,0,train,0
40126,Li8 O6 Sb1,0,train,2
40127,Cl6 Cs2 Hg1 Sc1,0,train,1
40128,Cu1 F6 Ru1,1,train,3
40129,Bi1 Gd1 O1 S2,0,train,4
40130,F6 H8 Hf1 N2,0,train,2
40131,Ba1 F2 Mg2 Te2,0,train,1
40132,Ca1 Mg1 O6 Se2,0,train,2
40133,As2 Cr1 O2 Pr2 Zn1,1,train,4
40134,K1 Na4 O6 Re1,0,train,1
40135,Br6 Li1 Rb2 Sc1,1,train,4
40136,Ce2 Ir1 O6 Re1,0,train,1
40137,Au1 Ba1 Eu1 O3,0,train,1
40138,B2 Co1 O6 Te1,0,train,1
40139,As1 O1 Pd1 Y1,0,train,1
40140,N2 S1 Y3,1,train,2
40141,Cu3 Mo4 O12 Sm1,0,train,0
40142,Hf1 O3 Tc1,0,train,1
40143,La1 Pr1 Se2,0,train,2
40144,Al1 K1 O1 Se1,0,train,4
40145,Cs1 O1 P1 Th1,0,train,2
40146,Al1 H3 O3,0,train,2
40147,Bi1 Mn7 O12,0,train,2
40148,As1 Ir1 Lu1 O1,0,train,4
40149,Co1 Gd1 O1 S1,0,train,0
40150,Br6 Na3 Sm1,0,test,
40151,F2 Rb1,0,train,4
40152,Cs1 F3 O2 S1,0,test,
40153,Eu1 F1 H1 Se1,0,train,0
40154,Cl1 Li1 Mo1 O3,0,train,0
40155,F2 Ni1,1,train,0
40156,N1 O1 Pr1 Ta1,0,train,0
40157,Er1 Ge2 O6 Sb1,0,train,2
40158,Br1 Eu2 Fe1 O6,0,train,1
40159,As1 Ba2 F2 Sb1 Zn2,0,train,2
40160,Ce1 Cl4 H2 Y1,0,train,2
40161,As1 Cl1 O5 Rb1 V1,1,train,1
40162,Bi1 Er1 O1 S2,0,train,0
40163,Br2 Ce1 P1 Tm1,0,train,4
40164,Cd2 O8 P2 Pt1,0,train,0
40165,F2 Si1,0,train,1
40166,Co1 F6 Ni1,1,train,2
40167,As1 Ce1 Nb1 O1,0,train,4
40168,O3 Pd1 Th1,0,train,1
40169,Cr4 Cu3 Eu1 O12,0,train,3
40170,B2 Ni3 O6,1,train,1
40171,Gd1 S3 Zr1,0,train,3
40172,Cl3 Cs1 Ti1,0,test,
40173,Er1 N1 O1 Ta1,0,train,2
40174,Ag3 F12 Na3 Rh2,0,train,4
40175,Ba1 Cl1,0,train,1
40176,In1 O8 Rb1 S2,1,train,0
40177,F6 In2 Na1 Pd1,0,train,0
40178,Ca1 O5 Te2,1,train,1
40179,Ba1 S5 Y2 Zn1,0,train,0
40180,Ga2 O7 Rb2 Sb2,1,train,3
40181,As1 Ni1 O1 Th1,0,train,4
40182,Mn1 Na2 O6 Re1,0,train,0
40183,O5 Sc2 Tc2,0,train,2
40184,Br1 I1 S2 Sc2,0,train,0
40185,As2 F2 Fe2 O1 Sr2,0,train,4
40186,Ce1 O2 Os2 P2 Tb1,0,train,4
40187,La2 Se3 Y1,0,train,1
40188,Ag2 F6 Na1 W1,0,train,0
40189,As2 Co1 La2 O2 Pd1,0,train,1
40190,O3 Pd1 Yb1,1,train,3
40191,F4 S1,1,train,2
40192,As2 Ca1 F2 Fe2 Sr1,0,train,3
40193,Br1 Se1 Sm1,0,train,0
40194,Cr1 Ho1 O1 P1,0,train,0
40195,Li1 Ni1 O5 Ta1,0,train,3
40196,Ce1 Li1 Ni1 O3,0,test,
40197,As2 Co1 La2 Mn1 O2,0,train,3
40198,As2 Ba2 O2 Yb3,0,test,
40199,As1 O1 Sm1 Ta1,0,train,4
40200,Ac1 Ba1 N1 O1,0,test,
40201,Ga5 O8,0,train,1
40202,Ho1 S3 Tb2,1,train,1
40203,Ag1 O3 Sm1,0,train,1
40204,Ge2 Nb2 O7,0,train,1
40205,Na15 O12 Si2,0,train,2
40206,As1 La4 Se3,1,train,0
40207,Ge2 Ho1 O6 Sb1,0,train,3
40208,Cu3 Mo4 Nd1 O12,0,train,4
40209,Al1 Cr2 O8 Tl1,0,train,2
40210,Hf2 O5 W2,0,train,0
40211,Ba2 O6 Pb1 Se1,0,train,3
40212,Ba1 Ca1 O6 Ru2,0,train,2
40213,Ba1 Mn1 Pr2 S5,1,train,4
40214,As2 Ce2 Cr1 O2 Pd1,1,train,0
40215,Cr1 Nd1 Ni1 O6,0,train,2
40216,As1 F12 I1,1,train,2
40217,Br4 K1 Rb3,0,train,0
40218,As1 F7 Pd1,0,train,0
40219,Br2 Sm1,1,train,2
40220,Cu2 Dy1 O2 Tb1 Te2,1,train,1
40221,Ag1 Ni1 O7 P2,0,train,1
40222,Ca1 O12 Sn4 Zn3,0,train,3
40223,Gd2 O6 Re1 Rh1,0,train,0
40224,Cs1 Nb1 O2,0,train,0
40225,Ag2 O5 Tm2,0,train,4
40226,Cu1 In1 O5 P1,0,train,3
40227,Pr1 Se2 Sr1,0,train,0
40228,C1 Cl5 La4,1,train,2
40229,Dy2 O5 Pd2,0,train,4
40230,Cu2 In1 La1 O4,0,train,4
40231,O1 Se1 Tb2,0,train,1
40232,As1 F6 In3,0,train,4
40233,Mg1 S3 Y2,0,train,3
40234,Er3 P2 S1,1,train,1
40235,Ba1 Mn1 Nd2 S5,1,train,2
40236,F6 In3 Pd1,0,train,4
40237,Ba2 Bi1 O6 Zn1,0,test,
40238,Cu1 O6 S1 Sr2,0,train,0
40239,Bi1 O5 Pb1 V1,1,train,4
40240,Ca2 O1 P2 Yb2,1,train,4
40241,Ca1 Cu1 Er2 K1 S5,1,test,
40242,As2 Nd1 O2 Pd2 Pr1,0,train,4
40243,Fe3 Mn4 O12 Yb1,0,train,0
40244,Fe1 Ge1 Li1 O4,0,train,4
40245,Cu2 Fe1 Ho1 O4,0,train,2
40246,As1 Be1 O1 Y1,0,train,0
40247,Cu1 F6 Tl3,0,train,4
40248,F6 Hg2 Li1 Re1,0,train,0
40249,Ge1 O6 W2,0,train,0
40250,Cu2 Ho1 O2 Tb1 Te2,1,train,0
40251,Al1 Ce3 S7 Ti1,1,train,0
40252,Hf2 O5 Tc2,0,train,4
40253,As1 Er1 O1 Tb1,0,train,4
40254,Er1 Eu1 Se2,0,train,3
40255,F6 In2 Ru1,0,train,2
40256,Ag1 Er1 Ge1 O3,0,train,3
40257,O6 Rh2 U1,0,train,0
40258,P1 S2 Sc3,0,train,4
40259,Cl6 Cs2 Mg1 Zr1,0,test,
40260,Ge1 Na1 O5 Sb1,1,train,2
40261,Mg1 Nd2 S3,0,train,2
40262,C2 Mg1 Ni1 O6,1,train,3
40263,K4 Mg3 O5,0,train,4
40264,I1 O2 Sb1 Tm1,0,train,3
40265,Ca1 O1 Te1 Ti1,0,test,
40266,Ag1 Bi2 F12,0,train,3
40267,N2 Sc1 Ti1,1,train,3
40268,As2 Cr1 Mn1 Nd2 O2,0,train,3
40269,Cl2 H2 Mn1 O2 Sr1,0,train,3
40270,Ag2 Al1 O4 Pr1,0,train,1
40271,Ba1 Eu1 O6 Pb2,0,train,0
40272,O6 Pt1 Sr2 Tc1,0,test,
40273,Cl6 Na1 Tl2 Tm1,1,train,3
40274,As1 Li1 O1 Pm1,0,train,4
40275,F1 Tl1,1,train,0
40276,Na1 O3 Sb1,1,train,2
40277,Ho1 N3 Sc2,0,train,1
40278,Cr1 K1 O4 Rb1,0,train,2
40279,O5 Ru2 Sr2,0,train,4
40280,S1 Sr2 Te1,0,train,4
40281,Ac1 As1 O1 Ta1,0,train,4
40282,Ba1 Ni2 O6 Zr1,0,train,1
40283,Br2 Se1 Sm2,1,train,3
40284,S2 Te1 Tm2,0,train,0
40285,As1 Mn1 O1 Sm1,1,train,3
40286,Ge2 In1 O6 Rb1,0,train,2
40287,Cs1 Fe1 Ge1 O4,1,train,2
40288,As1 Ir1 O1 Sm1,1,train,1
40289,As1 O1 Pu1 Ta1,1,train,1
40290,As2 Gd1 Mn2 Nd1 O2,0,train,4
40291,Ce1 Cu3 Mo4 O12,0,test,
40292,Na1 Nb1 O7 Sb2,0,train,3
40293,Cl6 Lu1 Na1 Tl2,1,train,1
40294,Co1 F6 Rh1,1,train,2
40295,Dy1 Ge2 O6 Sb1,0,test,
40296,Li1 S2 Sc1,1,train,0
40297,Ce1 Cl4 H2 Ho1,0,train,3
40298,Er1 N1 Nb1 O1,0,train,0
40299,As1 Mn1 O1 Pm1,1,test,
40300,Ba1 Ce2 Mn1 S5,1,train,0
40301,Fe1 Li4 O6 Te1,0,train,3
40302,O6 Pb2 Ru1 Tm1,0,train,0
40303,Al1 Cl4 Na1,1,train,0
40304,Li3 Mn1 O6 Te1,0,test,
40305,Br4 K3 Rb1,0,train,0
40306,Cu2 Gd1 O2 Tb1 Te2,1,train,4
40307,Lu1 O1 P1 Yb1,0,train,2
40308,Br2 K1 Rb1,0,train,4
40309,I1 Nd1 O2 Sb1,0,train,2
40310,Ba1 Ca1 O6 Te2,0,train,0
40311,Cl6 Cu1 K2 Sc1,0,test,
40312,Au1 O3 Pb1 Pr1,0,train,1
40313,Ba4 O11 Pb4,0,train,3
40314,As1 Li2 O4 Rb1,0,train,2
40315,Br6 Dy1 Na3,0,train,4
40316,Co1 O1 P1 Pm1,0,train,0
40317,Co1 O6 Pb1 V2,0,train,3
40318,As1 Ba2 Cd2 F2 Sb1,0,train,0
40319,O6 Os1 Rb2 Sr1,1,train,1
40320,Hg1 O1 Pm1 Se1,0,train,0
40321,Cu2 Er1 O2 Tb1 Te2,1,train,4
40322,Cr1 Cu4 O20 Sr8 Tl3,0,train,1
40323,O1 P1 Re1 Y1,0,train,1
40324,Ac1 Al1 O1 P1,0,train,4
40325,Ba1 O6 Rh1 V2,0,train,1
40326,K1 Mn1 O8 S2,0,train,3
40327,Br6 O1 Sm4,0,train,4
40328,Co2 F5,0,train,3
40329,K2 Li1 Na2 O6 Re1,0,train,3
40330,Ca2 Er1 Se3,0,train,2
40331,Nb1 O4 Pb2,0,train,3
40332,Ca1 Pm1 Se2,0,train,1
40333,Cu3 O8 Pb2 Sm1 Sr2,0,train,4
40334,Co1 O2 S2 Sr2 Zn1,0,train,4
40335,I4 K2 O20 U3,1,train,3
40336,Cl1 S1 Yb1,0,train,3
40337,Cu1 Er1 Mg1 O3,0,train,2
40338,Cu2 O2 Tb1 Te2 Tm1,1,test,
40339,O6 Ru1 Sr2 Tl1,0,train,4
40340,Ag1 F4 Si2,0,train,3
40341,Se3 Sm2 Yb1,1,train,2
40342,Cl6 Er1 Na1 Tl2,1,train,1
40343,B3 Bi1 Cd4 O10,1,train,4
40344,Br6 Ho1 Na3,0,train,1
40345,Cs1 H2 O4 V1,0,train,2
40346,Er1 Rb2 S4 Sc1,0,train,1
40347,H4 Mn2 O6 Si1,0,train,2
40348,O4 Rb2 Rh1 Tb1,0,train,0
40349,Dy2 Mg1 S3,0,train,3
40350,As1 F1 Fe1 Sr1,1,test,
40351,Ba1 O6 Sn2 Ti1,0,train,4
40352,Ga2 K2 O7 Sb2,1,train,3
40353,Ag4 Ce4 O11,0,train,3
40354,O5 Os2 Pm2,0,train,3
40355,C1 Li4 O4,0,train,2
40356,Na1 S2 Sc1,1,train,1
40357,Ba4 Ir2 O11 Zn2,0,train,2
40358,As1 O1 Y1 Zn1,1,test,
40359,Rb2 S4 Sc1 Tm1,0,train,3
40360,B2 O6 Sn1 Te1,0,train,1
40361,As1 Lu1 Np1 O1,0,train,1
40362,Cl1 F2 Na1,1,train,1
40363,Br6 Na3 Tm1,0,train,3
40364,B1 H4 N1 O8 P2 Zn1,1,train,0
40365,Li4 O6 Te1 Zn1,1,train,2
40366,Ag1 O3 Pm1,0,train,1
40367,Ca1 Nd1 Se2,0,train,4
40368,Ac1 Bi2 O4,0,train,3
40369,Cr1 Cs1 O3,0,train,3
40370,Ga1 Li8 O6,0,train,4
40371,Hg1 In1 O3 Pr1,0,train,0
40372,Al1 As1 Ca1 O1,0,train,1
40373,F6 Mo1 Ni1 Tl2,0,train,2
40374,As1 Lu1 Mn1 O1,0,train,3
40375,Co1 F6 In2,0,train,4
40376,As1 Mn1 O1 Pu1,1,train,1
40377,Ge2 Li3 O6,0,train,3
40378,Cl8 Na6 V1,1,test,
40379,Er2 Hf1 N3,1,train,1
40380,As1 O1 Pm1 Ta1,0,train,0
40381,K1 O3 Re1,0,train,4
40382,Cs1 F8 I1,1,train,3
40383,Ba1 Ir2 La1 O6,0,train,2
40384,As2 Ho2 O2 Rh1 Zn1,0,train,4
40385,Ba2 Se3 Y1,0,train,2
40386,Ag1 O1 Pr1 Te1,1,train,4
40387,Ba1 I2,1,train,0
40388,Cl2 In1 O2 V1,0,train,1
40389,O4 Re1 Zr2,0,train,4
40390,Nd2 O5 Os2,0,train,4
40391,Cu1 F6 Ni1 Tl2,1,train,4
40392,Ce1 Eu1 S3,0,train,3
40393,N1 Nd1 O1 V1,0,train,1
40394,As1 Ir1 O1 Pm1,1,train,4
40395,Ag1 Cu1 O2 Pr2 Te2,0,train,1
40396,Bi2 Cl1 Eu1 O4,0,train,1
40397,B1 Mg1 N1 O1,0,train,3
40398,As1 Lu1 O1 U1,0,train,0
40399,Er1 Se3 Sr2,0,train,0
40400,Ca1 O1 Se1 Zn1,0,test,
40401,As1 Er3 S2,0,test,
40402,Pu1 S1,1,train,3
40403,O6 Sb2 V1,0,train,2
40404,Ca1 Pr1 Se2,0,train,1
40405,Eu3 O1 Sn1,1,train,0
40406,La1 Nd1 Se2,0,train,0
40407,Br6 Er1 Na3,0,train,1
40408,C4 H5 O15 Rb1 U2,0,train,2
40409,Cl6 Hg1 Rb2 Yb1,0,test,
40410,Cl6 Ho1 Na1 Tl2,1,train,4
40411,Rb2 S4 Sc1 Y1,0,train,4
40412,Cs2 F4 I2 Se1,0,train,3
40413,C2 Nd1 O6 Zn1,0,train,4
40414,Ba1 Mn1 O4,0,train,4
40415,O7 P4 S1,0,train,1
40416,C2 Mg1 O6 Sn1,0,train,1
40417,O6 Pb2 Ru1 Zr1,0,train,3
40418,Cl6 Dy1 Pd1 Rb2,0,train,2
40419,As1 Ho1 O1 Tb1,0,train,2
40420,Hg1 Li1 Nd1 O3,0,train,3
40421,C3 F3 Na2 O6 Sn2,0,train,1
40422,Cs2 F4 O1 Pt1,0,train,1
40423,Cl2 Cr2 O1,1,test,
40424,As1 Ir1 O1 Y1,0,test,
40425,Br2 Hg1 O2 Sr2,0,test,
40426,As1 Eu1 O1 Sr1,0,train,4
40427,Cl4 H2 Pr1 Tm1,0,train,4
40428,As2 Cu1 Ir1 La2 O2,0,train,0
40429,O5 Os2 Pr2,0,train,1
40430,As1 O1 Pd1 Pr1,0,train,4
40431,Ba1 Ge2 O6 Pb1,0,train,0
40432,As2 Dy2 O2 Rh1 Zn1,0,train,0
40433,Ce2 Se3 Sr1,0,train,0
40434,Li3 O6 Tc2,1,train,3
40435,Rb2 S4 Tb1 Y1,0,train,2
40436,B2 Ni1 O6 Te1,0,train,3
40437,O6 V2 W1 Yb1,0,train,1
40438,Cs1 La1 S1 Se1,0,test,
40439,Cd2 F2 O4 S1,0,train,1
40440,Br1 Ho1 Nd2 O6,0,train,1
40441,As1 La1 O1 Tc1,1,train,4
40442,As2 Mn1 O2 Pr2 Zn1,1,train,1
40443,Li1 O1 P1 Zr1,0,train,3
40444,F2 Na1,0,train,2
40445,Cs2 S3 Se1 Y2,0,train,0
40446,Bi1 Ho1 O6 Sc2,0,train,3
40447,F1 K3 O4 Se1,0,train,0
40448,Cr1 Li4 O6 Rh1,0,train,0
40449,Al1 Co2 O4,0,train,2
40450,O5 Sb2 V1,0,train,2
40451,F6 Mg2 Te1,0,train,2
40452,Ac1 As1 Cd1 O1,1,train,0
40453,Be2 Li6 O7,0,train,3
40454,Au1 Ce1 O3,0,train,0
40455,B1 F4 H4 N1,1,train,2
40456,Dy1 La2 Se3,0,train,2
40457,Ag1 Ba1 O5 Ru1 Y1,0,train,1
40458,F6 Rh1 Tl3,1,train,2
40459,In2 Mn1 O4,1,test,
40460,Ac1 Mo2 O4,0,train,1
40461,O5 Ru2 Tb2,0,train,1
40462,Dy2 Eu1 Se3,1,train,0
40463,Cd1 O6 Ru1 Sr2,0,train,1
40464,F4 Pb1 Pt1,0,test,
40465,Mo1 N1 O1 Tm1,0,train,0
40466,Lu1 Rb2 S4 Sc1,0,train,1
40467,F4 Ni1 Tl1,0,train,1
40468,As1 Eu1 O1,0,train,3
40469,Cl2 Na1 O2 V1,0,train,3
40470,Nb1 O4 Pa2,0,train,4
40471,Hf1 S3 Sm1,0,train,2
40472,K2 O6 Os1 Sr1,1,train,2
40473,As2 Cd1 La2 O2 Pd1,0,train,0
40474,Ag3 In2 O12 P3,0,train,0
40475,Ba2 O6 Os1 Tl1,0,test,
40476,Cu1 O1 P1 Y1,0,train,0
40477,F7 Ni2 Tl3,0,train,0
40478,Ba2 O6 Pd1 Te1,0,train,0
40479,Ca1 Cr1 O1 Te1,1,train,2
40480,Gd3 S1 Se2,0,train,3
40481,La1 Ni1 O3 Tl1,0,test,
40482,Al1 C1 F5,0,train,4
40483,Hg1 O3 Tl1 Tm1,0,train,3
40484,As1 Lu1 O1 Pd1,0,test,
40485,Cl2 Tb1,0,train,2
40486,C1 F9 H2 O3 S1 Sb1,0,test,
40487,Ho1 O1 P1 V1,0,train,2
40488,Cl6 Li1 Tl2 Tm1,1,train,0
40489,Ca2 Eu2 O1 P2,1,train,0
40490,Pr2 Se3 Sr1,0,train,1
40491,Er1 S3 Tb2,1,train,1
40492,Cu3 Dy1 Mo4 O12,0,train,0
40493,Ag3 Nd3 O12 Te2,0,test,
40494,Ge2 O6 Sb1 Y1,0,test,
40495,Cs1 In1 O8 S2,1,train,1
40496,F2 O1 Re1,0,train,0
40497,F2 O2 Zn3,0,train,1
40498,Al2 F6 Na1 Tl1,0,train,2
40499,Dy1 Lu2 N3,0,train,3
40500,Gd1 Ni2 O4,0,train,2
40501,Ba1 Mn2 O7 Sb2,0,train,2
40502,Co1 F6 In2 Tl1,0,train,1
40503,C1 O6 P1 Sn2,0,train,2
40504,Cd1 Eu1 O1 Se1,0,train,3
40505,B2 O6 Rh1 Sn1,0,train,3
40506,Ba1 O1 P1 Zr1,0,train,0
40507,Al1 Gd3 S7 Ti1,0,train,3
40508,Cu2 I2 O4 Sr3,0,train,0
40509,As2 Dy1 Nd1 O2 Zn2,0,train,1
40510,Al2 Cl6 O1 Sn1,1,train,2
40511,S1 Te1 Yb2,0,train,3
40512,Na1 O3 Yb1 Zn1,0,train,4
40513,B1 O2 Sc1,0,train,2
40514,Mn1 O4 Sr1,0,train,3
40515,Cl6 Rb2 Sc1 Zn1,0,train,1
40516,Hf2 N3 Tm1,0,train,1
40517,C1 Cs1 F3 O3 S1,0,train,0
40518,O1 P1 Sc1 Tc1,0,train,3
40519,Cl3 Eu2 P1,0,train,2
40520,Cl6 Nb1 Sr2,0,train,1
40521,F6 Fe1 Pt1,1,train,0
40522,As2 O1 Yb4,1,train,1
40523,As1 O1 Sm1 Zn1,1,train,2
40524,As1 Cs2 Na1 O4,1,train,4
40525,Mg1 Nd1 O6 Te2,0,train,0
40526,As2 Mn1 O2 Pd1 Pr2,1,train,2
40527,Cl1 La1 O5 Te2,0,train,4
40528,As1 Ba1 Cu1 O4,0,train,1
40529,Cd1 Cl2 O2 Pb1 Sr1,1,train,2
40530,B2 Bi4 O9,1,train,2
40531,Cl6 Dy1 Na1 Tl2,0,train,4
40532,Cl6 La1 Na1 Tl2,0,train,2
40533,Ag1 F6 Li1 Tl2,0,train,3
40534,C2 Hg1 O6 Yb1,1,train,0
40535,Dy1 S2,1,train,0
40536,As2 Gd1 Mn2 O2 Pr1,0,train,2
40537,Ag3 Ce3 O12 Te2,1,train,0
40538,Cr1 Na4 O4,1,train,0
40539,As2 Gd1 Nd1 O2 Zn2,0,train,1
40540,Br6 Na3 Nd1,0,train,4
40541,As1 O1 Pu1 Zn1,1,train,0
40542,Cs1 H5 O8 P2,0,train,2
40543,B2 Hg1 Mn1 O6,0,train,0
40544,F6 In2 K1 Pd1,0,train,2
40545,As1 Mn1 O1 Y1,0,test,
40546,As2 Ho1 Nd1 O2 Zn2,0,train,1
40547,Cd2 O6 W1 Yb1,0,train,2
40548,Ba4 Na2 O11 Rh2,1,train,1
40549,Er2 Lu1 N3,0,test,
40550,Ca1 Li8 O6,0,train,3
40551,Cl6 Er1 Li1 Tl2,1,train,1
40552,Lu1 O1 P1 V1,0,train,3
40553,Cl6 Li1 Lu1 Tl2,1,train,4
40554,Cd1 Cl5 Cs3,0,train,2
40555,Cd1 Cl8 Na6,1,test,
40556,Br6 Lu1 Na3,1,train,1
40557,Ge1 Mn1 O4 Zn1,0,train,4
40558,O4 S1 Ti1,0,test,
40559,N1 O1 Si1 Sr1,0,train,4
40560,Ag2 O6 Sc1 Ta1,0,train,2
40561,Mo1 O5 Sn1,0,train,3
40562,La1 Li1 O1 P1,0,train,0
40563,Cl4 Cs2 Zn1,1,train,3
40564,As2 Ce1 Nd1 O2 Pd2,0,train,1
40565,Mg1 O1 P1 U1,0,train,0
40566,Ce1 Cl4 Er1 H2,0,train,4
40567,P2 S1 Sm3,1,test,
40568,Cr1 N1 O1 Pu1,0,train,3
40569,Er1 Rb2 S4 Tb1,0,test,
40570,As1 Ce1 O1 Ru1,1,train,2
40571,Ag2 Ga1 O4 Tm1,0,train,1
40572,As2 Mn1 O2 Pr2 Rh1,0,train,0
40573,O1 P1 Sc1 Ta1,0,train,2
40574,H2 I1 O2 Tb1,0,train,1
40575,Cu1 I2 O2 Sr2,1,train,3
40576,O5 Si2 V2,0,test,
40577,Ba2 Cu4 O8 Tm1,1,train,1
40578,Ba1 Bi1 Ca1 O6 Tl1,0,train,3
40579,As1 O1 Tm1 U1,0,train,4
40580,La1 O1 Rh1 S2,0,train,3
40581,O3 Sb1 Tm1,0,train,3
40582,Gd1 Rb2 S4 Tb1,0,train,0
40583,O1 Rb2 Se3 Y2,0,train,4
40584,Cl6 La1 Li1 Tl2,0,train,3
40585,Lu1 N1 O1 Tc1,0,train,3
40586,As2 Cr1 Ir1 O2 Pr2,0,train,0
40587,Li3 O6 Sb1 Zn2,0,train,0
40588,Cd1 O1 P1 Th1,0,train,4
40589,O1 P1 Pu1 U1,0,train,1
40590,Ir1 La1 O4,0,train,3
40591,Ag1 O3 Pb1 Pr1,0,train,2
40592,Mg1 O10 P2 Te2,0,train,2
40593,Br2 Er2 N1,1,train,3
40594,Ho2 Ir2 O5,0,train,2
40595,Ce4 O13 Pt4,0,train,3
40596,Eu1 O6 Sb1 Sn2,0,train,3
40597,Br3 Sb1 Sr3,1,train,4
40598,O3 Pu1 Sb1,0,test,
40599,Br2 Cs1 K1,0,test,
40600,Nd1 Se2 Sr1,0,train,0
40601,Cl8 Mn1 Na6,1,train,4
40602,Cu2 Lu1 O2 Tb1 Te2,0,train,4
40603,Li2 O3 Tc1,0,train,2
40604,As2 Cs1 Ga2 O7 Rb1,1,train,0
40605,O1 Sr3 Te2,0,train,4
40606,Cl6 Cs2 Mg1 Sn1,0,train,4
40607,Er1 N3 Tm2,0,train,1
40608,As2 Er1 Nd1 O2 Zn2,0,test,
40609,B2 Fe1 Ir1 O6,0,train,0
40610,Cu2 O4 Sm1,1,train,2
40611,Cl6 Ho1 Li1 Tl2,1,test,
40612,Cs2 Gd2 S3 Se1,0,train,2
40613,N1 O1 Sr1,0,train,4
40614,As1 Dy1 O1 Tb1,0,train,0
40615,As2 Co1 Gd2 O2 Rh1,0,train,1
40616,Ca1 Ce1 Se2,0,train,1
40617,Cl4 Hf1 I2 Rb2,0,train,3
40618,Cu1 H8 O16 P4 Rb2,0,train,1
40619,Ca1 Se2 Sm1,0,train,0
40620,As1 O1 Pm1 Zn1,1,train,2
40621,B1 Cd1 Fe1 O4,0,train,1
40622,Ag3 O12 Sm3 Te2,0,train,1
40623,Ge1 Li7 O6,0,train,2
40624,Cr1 O6 Pd1 Sm1,0,train,2
40625,C1 Cl2 F9 S1 Sb1,0,train,4
40626,Co1 O3 Pr1 Tl1,0,train,1
40627,Mg1 Pr2 S3,0,train,3
40628,Hf1 Ho1 N2,1,train,4
40629,Br2 Er1 Ho1 N1,0,train,0
40630,Mo1 O7 Rh1 V1,0,train,3
40631,Ca2 Cu1 I2 O2,0,train,4
40632,Ho1 N1 O1 Ta1,0,train,4
40633,Cl6 Cs2 Na1 V1,0,train,2
40634,Au1 Be1 F3,0,train,4
40635,Br2 Ho2 N1,1,train,3
40636,Cu2 In1 Nd1 O4,0,train,3
40637,Ag2 Ce1 O2 Pr1 Te2,0,train,4
40638,Br6 Na3 Pr1,0,train,1
40639,Cl10 Sc7,0,train,2
40640,F6 Mg2 Os1,0,train,4
40641,Li1 O1 P1 Sm1,0,train,0
40642,O1 P1 W1 Y1,0,train,0
40643,Er1 O1 P1 V1,0,test,
40644,Cs2 Dy2 S3 Se1,0,test,
40645,B3 Na3 O9 Tl2,0,train,4
40646,O3 Si1 Tl2,0,train,2
