materials-id,composition,target,outer_split,cv_fold
15400,CeSiGe,False,train,2
15401,HfAsPd,False,train,2
15402,H4SO5,False,train,1
15403,ZnPb2F6,True,train,4
15404,Na3Ag,False,train,3
15405,NaAsH4O5,False,train,1
15406,YScO3,False,train,3
15407,DySe,False,train,4
15408,DyUN2,False,train,0
15409,DyBRh3,False,train,3
15410,K2LiErCl6,True,train,2
15411,PrSiGe,False,train,0
15412,NaVSe2,False,test,
15413,AgAsO3,False,train,1
15414,Mn2CuNiSb2,False,train,0
15415,YThN2,False,train,4
15416,CdCl2,True,train,0
15417,TbBRh3,False,train,3
15418,K3RhF6,True,train,3
15419,ErPtF7,False,train,2
15420,Cr3S4,False,train,2
15421,Zr2Te3,False,train,0
15422,ZrMnO3,False,train,4
15423,HoMgTl,False,test,
15424,Cr3Se4,False,train,3
15425,Rb3BiO3,False,train,0
15426,Ca2CdPt2,False,train,3
15427,CaCuO2,False,train,4
15428,PtO,False,train,2
15429,LiSiBiO4,False,train,0
15430,TiO2,False,train,4
15431,CoNi,False,train,3
15432,Zn2GaCuTe4,True,train,2
15433,CrRh,False,train,0
15434,Mg3Si2,False,train,0
15435,Eu2Co2O5,False,test,
15436,U2PtC2,False,test,
15437,Fe3Cu,False,train,1
15438,MgCd,False,train,0
15439,NdMgAg,False,train,1
15440,Th3Ti,False,train,4
15441,ErGa3,False,train,2
15442,HfB2O5,False,train,4
15443,UGa5Fe,False,train,1
15444,Li3V2Fe3O10,False,test,
15445,SrH4O3,False,train,4
15446,U2AsS,False,train,4
15447,Ba2UGeO6,False,train,2
15448,NdTm,False,test,
15449,Li2NbCo3O8,False,train,4
15450,CrAgO2,False,train,4
15451,Ce3PbC,False,train,0
15452,LaMnIn,False,train,2
15453,ErPd,False,train,0
15454,CeMg,False,train,2
15455,FeBiO3,False,train,4
15456,NaPm2Sn,False,train,1
15457,HgNCl3,False,train,3
15458,P3IrO9,False,train,3
15459,HoAgSn,False,train,0
15460,AuF3,True,train,4
15461,LaPO4,False,test,
15462,Ga2NiS4,False,train,0
15463,Rb3AsF6,True,train,3
15464,Sc2Se3,False,train,1
15465,Ho2NiRu,False,train,4
15466,Al2SiO5,False,train,0
15467,AlH3,False,test,
15468,Mg5Si6,False,train,2
15469,V2Ga5,False,train,1
15470,MgSc2Ir,False,train,3
15471,YbNbPb2O6,False,train,4
15472,NdMg,False,train,0
15473,TbSnIr,False,train,2
15474,LiNiO2,False,test,
15475,MnCuNiSn,False,train,3
15476,NbMoO4,False,train,2
15477,CePaO4,False,train,3
15478,MoS2I2,False,test,
15479,Rb3GaI6,True,train,1
15480,ScPd2Pb,False,train,2
15481,TbBa2TaO6,False,train,0
15482,DyY3,False,train,3
15483,Er2PdPt,False,train,0
15484,Pr3Ho,False,train,4
15485,Zr2TcIr,False,test,
15486,Fe2O3,False,train,2
15487,YbFe2Si2,False,train,2
15488,CrFe3As2,False,train,0
15489,NaSnP,False,train,4
15490,Sr2FeClO3,False,train,1
15491,Yb2LiIn,True,train,4
15492,EuAu3,False,train,4
15493,ScNi2Sn,False,test,
15494,Rb2InAsF6,True,train,4
15495,Ti2CuSb3,False,train,3
15496,CaMg5,False,train,3
15497,CrGa4,False,train,3
15498,YSiPd,False,train,2
15499,SrH2,False,train,4
15500,NaAg2,False,train,2
15501,BaMgP2O7,False,train,4
15502,CdFeO3,False,train,3
15503,ZrFeCo,False,train,1
15504,NaLaSe2,False,train,0
15505,ErCu4Pd,False,train,2
15506,Ga3Pt,False,train,1
15507,DyMn2SiGe,False,train,3
15508,Mn6GaGe,False,train,3
15509,LaCeAl2O6,False,train,0
15510,KAuS,False,train,1
15511,TiIN,False,train,1
15512,ScAu4,False,train,0
15513,ZrHBr,False,train,0
15514,Ti2SnC,False,train,3
15515,Ca3SiBr2,False,train,4
15516,LiMnF3,False,train,0
15517,PrAl3Cu,False,train,3
15518,Mn2OF2,False,train,1
15519,NiH6Cl2,False,train,0
15520,MnV,False,train,1
15521,Bi2TeO2,False,train,2
15522,YbMnCuP2,False,train,2
15523,CdHgS4,False,train,3
15524,ZrMo3,False,train,1
15525,Sm2In3Cu,False,train,4
15526,LiHo2In,False,train,0
15527,SrEuIn2,True,train,1
15528,Er2AgAu,False,train,3
15529,Ba2MgMoO6,False,train,1
15530,Li2Co3SnO8,False,train,2
15531,Na2GaAgF6,True,train,0
15532,BaFe2As2,False,train,4
15533,MnAgO3,False,train,3
15534,SnO2,False,train,3
15535,Nd3Sm,False,test,
15536,CeYAl4,False,train,4
15537,Cr2SeS,False,test,
15538,PrYMg4,False,train,1
15539,TiMnSb,False,train,1
15540,ErTmPd2,False,train,4
15541,LiCuO2,False,train,4
15542,CeMg5,False,train,3
15543,Co3Ni,False,train,4
15544,FePt3,False,train,4
15545,Rb2InSbCl6,True,test,
15546,ZnTe,False,train,0
15547,LiMgSnPd,False,train,3
15548,KZnCuTe2,True,test,
15549,ThGe,False,train,4
15550,TiAlFe2,False,train,3
15551,Cr2Te4O11,False,train,1
15552,MgCu3NiSe4,False,train,1
15553,Sm2CN2O2,False,train,2
15554,UCu5,False,train,2
15555,SN,False,train,0
15556,MnCo2Sb,False,train,0
15557,SmRh,False,test,
15558,La2Al2I,False,train,2
15559,Rb2NaLaCl6,True,train,4
15560,Tb2NiSb4,False,test,
15561,U2Fe2Sn,False,train,2
15562,YBeCu4,False,train,2
15563,CdHg3Te4,True,train,1
15564,RbO,False,train,1
15565,Eu2SbAu,False,train,3
15566,Th3Ta,False,train,2
15567,ErAgSe2,False,train,0
15568,Mg4AlSi6,False,test,
15569,CeCo2Si2,False,train,0
15570,Co3P2O8,False,train,4
15571,CdPPd5,False,train,3
15572,LiLaAu2,False,train,3
15573,Rb2ScInI6,True,train,3
15574,BaSrCo2O6,False,train,4
15575,Co2Ge,False,train,0
15576,Na2GaAgCl6,True,test,
15577,K2Mg2O3,False,train,0
15578,Ta2Tl4S11,False,train,1
15579,MgPb3,False,train,1
15580,ZnNi3N,False,train,3
15581,MgCdS2,True,train,1
15582,Eu2TlCd,False,train,1
15583,CoTeSe,False,train,3
15584,NdHoMg2,False,train,1
15585,Zn4Ni5Ge,True,train,1
15586,YbBr2,False,train,0
15587,CrB2Mo,False,train,1
15588,FeCoO4,False,train,3
15589,GaAgTe2,False,train,0
15590,ThZr2,False,test,
15591,Ac3Zr,False,train,0
15592,MgCd2,False,train,0
15593,FePO4,False,train,2
15594,Nd2Mn3FeGe4,False,train,1
15595,Ag2O,False,train,1
15596,TbMgTl,False,train,3
15597,TaSN,False,train,1
15598,AlNi3C,False,train,4
15599,InHg3,True,test,
15600,TiCo2,False,train,1
15601,NaBiTe2,False,train,2
15602,Dy3Lu,False,train,2
15603,NdCoC2,False,train,0
15604,U3Al3CoRu2,False,train,4
15605,Eu2ZnRh,False,train,4
15606,CePd2Pt,False,train,2
15607,WN2,False,train,2
15608,HoSi2Ni2,False,train,3
15609,TbInAu,False,train,4
15610,Nb2B2Mo,False,train,4
15611,SrNi2As2,False,train,0
15612,SrTa2Mn,False,train,3
15613,V2N3,False,train,0
15614,CeSiBIr3,False,train,0
15615,Tl3FeCl5,False,train,4
15616,DyYIn2,False,train,4
15617,KRb2AuBr6,True,train,2
15618,Li2VF4,False,train,3
15619,CaFe2As2,False,train,3
15620,NdLuS3,False,train,2
15621,NdGe2Au2,False,train,1
15622,La2Mn3FeSi4,False,train,2
15623,HoSi2,False,train,3
15624,TbNa3Cl6,True,train,2
15625,PrSO,False,train,2
15626,Zr3Pb,False,train,0
15627,Sc2NiPd,False,train,3
15628,Rb2ReF6,False,train,0
15629,BaGe3Pd,False,train,3
15630,Nb2PC,False,train,4
15631,ThZr3,False,train,2
15632,NdYZn2,False,train,2
15633,ZnSiNi2,False,train,3
15634,CuBiSe2,False,train,1
15635,MnGaRh2,False,train,2
15636,K2NaYBr6,True,train,2
15637,Y3Mn3Ga2Si,False,train,0
15638,Mg5MnSb4,False,train,0
15639,Sr2CoCl2O2,False,test,
15640,TiNi,False,test,
15641,Nb6PtAu,False,train,1
15642,Co3Pt,False,train,3
15643,K2Mo2O7,False,train,1
15644,Ac2CdGe,True,train,2
15645,Rb2LiYI6,True,train,2
15646,ThSi3Os,False,train,3
15647,KMgSb,False,train,1
15648,Na2Zr2O5,False,test,
15649,V3O5F,False,train,3
15650,Th3In,False,train,4
15651,Ba2In2O5,False,train,3
15652,NaYZrS4,False,train,2
15653,SmZn2Ga2,True,train,3
15654,TiB2W,False,train,4
15655,MgRhF6,True,test,
15656,Li2VN2,False,train,2
15657,MnHg2Te3,False,train,2
15658,SnGeO3,False,test,
15659,CrIn2S4,False,train,3
15660,Hf3Hg,False,train,4
15661,AuCl,False,train,4
15662,K2LiInF6,True,train,3
15663,YUSb2,False,train,1
15664,Nd2CdCu2,False,train,0
15665,K2NaLaCl6,True,train,1
15666,HoThRu2,False,train,1
15667,K5Bi4,False,train,1
15668,RhF3,False,train,3
15669,CrIr,False,train,1
15670,Rb3AlI6,True,train,0
15671,LaCoSi2,False,train,3
15672,NbBr2O,False,train,1
15673,PrTh,False,train,1
15674,CuO2,False,test,
15675,DyO2,False,train,4
15676,Ta2CrNO5,False,train,3
15677,Fe2CoSe4,False,train,2
15678,Li2VO2F,False,train,0
15679,K2CuBiBr6,True,train,2
15680,ErTmMg2,False,train,0
15681,TbTh,False,train,0
15682,HoMgCd2,True,test,
15683,ZrGa2,False,train,1
15684,Co2NiN2,False,test,
15685,UCoNiGe2,False,train,4
15686,CaNdAlO4,False,train,4
15687,TmCl3,True,train,4
15688,Na4CrO4,False,train,3
15689,XeF2,True,train,0
15690,MnCdS2,False,train,0
15691,LaSi2Pt2,False,train,0
15692,Ac2ZnHg,True,train,3
15693,SbOF3,False,train,0
15694,K3AsI6,True,train,2
15695,Li3Co4O8,False,train,4
15696,Ho3Er,False,train,4
15697,SmSn3,False,train,2
15698,Sr2AsAu,False,train,2
15699,RbPaO3,False,train,4
15700,NdHoTl2,False,test,
15701,Tm2S3,False,train,1
15702,CoCl2O2,False,test,
15703,NbCo,False,train,0
15704,HoErHg2,True,train,1
15705,LiMnP,False,train,0
15706,Pr2Ni2Sn,False,train,4
15707,NdMgAu,False,test,
15708,Sr3Ca,False,train,0
15709,NdCuGe,False,train,4
15710,LaAl3Cu,False,train,4
15711,LiNdZn2,True,train,0
15712,NpScRu2,False,train,4
15713,U2CuSi3,False,test,
15714,La2FeAs2RuO2,False,train,0
15715,TmTe,False,train,3
15716,Fe2SiNi,False,train,2
15717,Yb2TiCuO6,False,train,1
15718,V2SN2,False,train,3
15719,Mg2MnAs2,False,train,2
15720,BHO2,False,train,2
15721,K2YHgBr6,True,train,3
15722,HgPd,False,train,1
15723,TbCeO4,False,test,
15724,Ba2NdCu3O7,False,train,2
15725,RuF3,False,train,2
15726,Er2Pt2O7,False,train,1
15727,K2TlAsI6,True,train,4
15728,Rb2Sn2O3,False,train,2
15729,Zn3FeS4,False,train,0
15730,DyRu3C,False,train,4
15731,CeNdAl2O6,False,train,2
15732,TbRb3Cl6,True,train,4
15733,CeLuAl4,False,train,4
15734,CaGa2,False,train,2
15735,Rb2NaGaCl6,True,train,3
15736,Ti2HC,False,train,3
15737,LiSbTe3O12,False,test,
15738,LaAlCu4,False,test,
15739,TmSiRu2C,False,test,
15740,NbRh2,False,train,2
15741,MnFe4,False,train,3
15742,Rb2InAsBr6,True,train,0
15743,Mn3Ni4Sb,False,train,0
15744,NaMgSb,True,train,0
15745,NdS2,False,train,4
15746,Eu2TlSn,False,train,0
15747,MgSbF6,False,train,3
15748,H4CN5Cl,False,train,1
15749,NaSm2Se3,False,train,3
15750,K2O,False,train,3
15751,VH4C2O6,False,train,4
15752,Nb6SiSn,False,train,1
15753,Rb2YCuI6,True,train,4
15754,Dy5Sn11,False,train,2
15755,YbGa4,True,train,3
15756,Er2ZnAg,False,train,0
15757,Mn3AsN,False,test,
15758,ThNCl,False,train,0
15759,FeBiO3,False,train,3
15760,VCu3Te2Se2,False,train,3
15761,CoNi2Se4,False,train,2
15762,K3Ge,True,train,3
15763,TiAl6Mo,False,train,1
15764,MgAu,True,train,4
15765,LiCd2Cu,True,train,0
15766,CeY4Rh5,False,train,2
15767,K2RbSbBr6,True,train,1
15768,Lu2CoIr,False,train,1
15769,DyPt2,False,train,3
15770,Na3AlCl6,True,train,0
15771,CaFeAsF,False,train,0
15772,FeAg3F6,False,train,4
15773,CN2,False,train,1
15774,TmGaAu,False,train,1
15775,K3Li,False,train,4
15776,HoRh2Pb,False,train,4
15777,AgPt3,False,train,1
15778,Li2VFeO4,False,train,4
15779,K2SbAu,True,train,4
15780,VBrO,False,train,4
15781,VNiO3,False,train,4
15782,LaSi2Rh2,False,test,
15783,Ca2ZnGa3,True,train,2
15784,LiCoC2O6,False,train,4
15785,Ho2NiSb4,False,train,2
15786,TbSrO3,False,train,2
15787,KRb2DyCl6,True,train,2
15788,Na2LuCuCl6,True,train,4
15789,Tl4Br3Cl,True,train,0
15790,TmInCo4,False,train,0
15791,Nd2Ni2Sn,False,test,
15792,AlGaCo2,False,train,2
15793,UPSe,False,train,4
15794,Te2AuI,False,train,4
15795,SrCa3,False,train,2
15796,Mn3Ga,False,train,4
15797,CeAl2Cu3,False,train,4
15798,Zn3P2,False,train,4
15799,CdGeAsP,False,train,4
15800,Rb3AuF6,True,train,0
15801,MnFePd6,False,test,
15802,K2LiLaCl6,True,train,4
15803,TbLiS2,False,test,
15804,KCu2GeS4,False,train,0
15805,LaSi3Os,False,train,3
15806,La2NiPt,False,train,0
15807,NdCo2Ge2,False,train,0
15808,FeMo3S4,False,train,2
15809,NbNi6Mo,False,train,3
15810,LiDy3,False,train,2
15811,MgNi,False,train,4
15812,CeAl3Pt,False,train,0
15813,Pa3Al,False,train,4
15814,CaFeF6,False,train,0
15815,VO2,False,train,4
15816,NaPr2Cl6,False,train,1
15817,ThBrN,False,train,4
15818,NdGe5,False,train,3
15819,ZrO2,False,train,1
15820,NaCd2Rh,True,train,4
15821,CeSiNi,False,test,
15822,HfNi2Sn,False,train,4
15823,V2NiP,False,train,3
15824,CeMnCrSi2,False,train,4
15825,CdH2SeO4,False,train,4
15826,AlFeIr2,False,train,1
15827,K2TlAsBr6,True,train,2
15828,CaBr2,False,train,0
15829,HoCuO2,False,train,1
15830,Ba2DyMoO6,False,train,3
15831,DyFe2O4,False,train,3
15832,FeSnRh2,False,train,4
15833,K3GaBr6,True,train,4
15834,NaO2,False,train,0
15835,Ni2SnP,False,train,0
15836,TbHo,False,train,4
15837,TiIn,False,train,1
15838,ThUC2,False,train,3
15839,YbInNi4,False,train,3
15840,U2AsP,False,train,2
15841,NdSnAu,False,train,4
15842,PrSnAu,False,train,2
15843,Ac2CuRu,False,train,3
15844,Sr5Mn5O13,False,train,4
15845,KRbAu2,True,train,0
15846,NbSnRh,False,train,0
15847,NaSbS2,False,train,4
15848,NbRhO4,False,train,0
15849,Mn2AlCu3,False,train,3
15850,HoTmAl2,False,test,
15851,Ba2PrNbO6,False,train,1
15852,CaBiAu4,False,train,3
15853,TbB2Ru3,False,test,
15854,MnPd,False,train,2
15855,Te2Mo2WSe2S2,False,train,1
15856,Mn2FeO6,False,test,
15857,NaNpCO5,False,train,3
15858,Al2HgS4,False,train,4
15859,CrFeAs,False,train,0
15860,TbK2CuCl6,True,train,2
15861,K2RbAlI6,True,train,1
15862,NdB2Rh3,False,train,1
15863,V6O11F,False,train,1
15864,PrNdIr2,False,train,3
15865,MnCuO3,False,train,3
15866,HoMg2,False,train,2
15867,Sc6Te2Ir,False,test,
15868,In3CuSe5,False,test,
15869,LiSm2Ga,False,train,0
15870,Tc3Rh,False,train,0
15871,Al3Ni2,False,train,3
15872,Tb3Hg,False,train,0
15873,ThUSb4,False,train,2
15874,ZnInRh2,False,train,0
15875,CeAs2Au,False,train,1
15876,NbRh2,False,train,1
15877,LaGe3Os,False,train,0
15878,AlFe2Ge,False,train,4
15879,MnCuAg2O4,False,test,
15880,Ti3ZnHg4,False,train,4
15881,FeSe,False,train,2
15882,LiVF4,False,train,0
15883,Nb3Cu,False,train,0
15884,TmAgSn,False,test,
15885,LiGaO2,False,train,3
15886,ThIN,False,train,4
15887,SmCoP,False,train,0
15888,Rb2CoCl4,False,train,2
15889,KTlBr3,True,train,2
15890,Be5Pd,False,train,0
15891,Cd5TeS4,True,train,0
15892,AgBO3,False,train,4
15893,Hf2RePd,False,train,4
15894,ZrTiN2,False,train,0
15895,Mg2IrAu,False,train,4
15896,Al3Ru2,False,train,0
15897,Y2GeI2,False,test,
15898,TaNb,False,train,2
15899,Ta3Ru,False,train,3
15900,LiCuS,False,train,4
15901,Lu2SnAu2,False,train,0
15902,Pd3I,False,train,0
15903,ErMn2SiC,False,train,2
15904,CeAlCu2Ni2,False,train,0
15905,MgIn,False,train,1
15906,KNaMg2F6,False,train,0
15907,KRb2RuF6,True,train,3
15908,UMnAl,False,train,4
15909,AlCoO3,False,train,1
15910,K2NaNdF6,True,train,2
15911,Li2CdAg,False,train,2
15912,Tb3Er,False,train,2
15913,Ca3Dy,False,train,2
15914,CaInI3,True,train,4
15915,Co2RhS4,False,train,1
15916,Tb3Li,False,train,1
15917,Ir3Rh,False,test,
15918,MnPt2,False,train,3
15919,Ba2ZnMoO6,False,train,3
15920,SrTl2,False,train,1
15921,PaInNi2,False,train,1
15922,BaAs2Ru2,False,train,4
15923,BaAgAs,False,train,0
15924,TaOF3,False,train,1
15925,MnZnSe2,False,train,4
15926,AuCl,False,train,1
15927,YbCd2As2,True,train,3
15928,AlGe3,False,train,0
15929,TlBiPbS3,False,train,4
15930,Mn2SbTe,False,test,
15931,SrCrPd2,False,train,0
15932,K3NdI6,True,train,2
15933,TbAlNi4,False,train,0
15934,LiMnF3,False,train,0
15935,VTc,False,train,3
15936,LiFeF3,False,train,2
15937,Nb2NiO6,False,train,0
15938,LiUI6,False,train,4
15939,Ho2MgOs,False,train,2
15940,YbMn2Sb2,False,train,1
15941,TaB,False,test,
15942,CeCoCuSi2,False,train,2
15943,Ho2CF2,False,train,4
15944,SiCl2O,False,train,4
15945,HgCl,False,train,2
15946,Na4SrCaSi2,False,train,3
15947,Cd4Te3Se,False,train,1
15948,K4HgAs2,True,train,3
15949,TmSi2Rh2,False,test,
15950,K2RbAsCl6,True,train,3
15951,Mg5Ag,False,train,0
15952,LiAg2Sn,False,train,0
15953,RbAs2Ir2,False,train,4
15954,MnV2Si6,False,test,
15955,LiTiO2,False,train,4
15956,SmI3,True,train,0
15957,NbGaOs2,False,train,0
15958,Tb3Zr,False,train,0
15959,U2TeSe,False,train,3
15960,NdPPd,False,train,0
15961,UC2,False,train,0
15962,ReSi,False,train,4
15963,Fe2Si,False,train,2
15964,CaSm2S3,False,train,0
15965,Mn3TeO8,False,train,1
15966,NaBiSe2,False,train,0
15967,LaMg2Ag,True,train,2
15968,GaHgO2,False,train,3
15969,ZrTiC2,False,train,2
15970,Pm2GaCu,False,train,0
15971,K2ScAuCl6,False,train,2
15972,Na2LiAsF6,True,train,3
15973,Li2Ti2Sb2O,False,train,4
15974,SmPd3,False,train,2
15975,IrC2,False,train,0
15976,SrCu2O3,False,train,2
15977,Te3Mo2Se,False,train,0
15978,SrLaMnO4,False,train,3
15979,LiCaSb,False,train,4
15980,LaLuMg2,False,test,
15981,LiDy2Pt,False,train,4
15982,Al2CO,False,train,0
15983,In3Ga,True,train,3
15984,Al3Sn,False,train,1
15985,Pm2MgGe,False,train,4
15986,Ho2AgOs,False,train,2
15987,ZrMnCu2Se4,False,train,0
15988,CeCoRh,False,test,
15989,PrCo2B2,False,test,
15990,ErAu4,False,train,1
15991,HgPRh,False,train,3
15992,Rb2RhAuF6,True,train,0
15993,Ho2AgHg,False,train,4
15994,Zr3Si,False,train,4
15995,TiFeBi2O6,False,test,
15996,K2TlGaI6,True,train,4
15997,CdCoCu3Se4,False,train,3
15998,K2GeF6,True,test,
15999,CdSnAu,False,train,4
16000,FeTe,False,train,0
16001,BaYBr5,False,train,3
16002,Al2ZnSe4,False,train,0
16003,K2YAuBr6,True,train,1
16004,TbSiOs2C,False,train,4
16005,LiNbO2F,False,train,2
16006,TbGaAu2,False,train,0
16007,Sr2ZnP2,False,train,3
16008,Rb2TmAgCl6,True,train,0
16009,Y2Al3Si2,False,train,0
16010,LaHg3,True,train,1
16011,Mn2InCu4Sn,False,train,2
16012,GaAgS2,False,train,3
16013,KI,True,train,0
16014,MgZrPt2,False,train,4
16015,K2PrAgCl6,True,train,1
16016,TbBaO3,False,train,3
16017,HfAlZn,False,train,1
16018,NaHO,False,train,0
16019,NbSiRu2,False,train,0
16020,SmPaO4,False,train,1
16021,CeSi2Ni2,False,train,1
16022,K2RbBiF6,True,train,1
16023,VSnRh2,False,train,0
16024,HI3,False,train,2
16025,Mn3Os,False,train,4
16026,MoPdRu2,False,train,2
16027,ZrNb,False,train,0
16028,TiCrS2,False,train,4
16029,Ba2InHg,True,train,4
16030,Ho2AgAu,False,train,3
16031,MnIn2Te4,False,train,2
16032,K2ErCuCl6,True,train,4
16033,SrCo2Ge2,False,train,0
16034,NiO2,False,train,4
16035,Nb3CuO8,False,train,0
16036,Y3Si2Ni2,False,train,2
16037,SrCeAlO4,False,train,3
16038,CaLaGaO4,False,train,0
16039,CaCuAs,False,train,0
16040,TbZr3,False,train,0
16041,MoPt,False,train,3
16042,K2RbInBr6,True,train,2
16043,KAs2Ir2,False,train,1
16044,KCuH3,False,train,3
16045,BaGe2,False,train,3
16046,AcMg3,False,train,1
16047,La2TlAg,False,train,3
16048,MnCrSi2,False,train,1
16049,Ti5CN4,False,train,2
16050,PmHf,False,train,1
16051,CrFeAs4,False,train,4
16052,Rb2Pd,True,train,4
16053,CaBiNO5,False,test,
16054,CdHgSe2,True,train,4
16055,NbNi3,False,train,0
16056,TiBi2O4F2,False,train,1
16057,Li2MgAu,False,train,2
16058,KBiS2,False,train,1
16059,Pm3Nd,False,train,1
16060,KFe2As2,False,train,2
16061,As2S,False,train,0
16062,BaPdO3,False,train,4
16063,TbHoHg2,True,train,4
16064,TlSnI3,True,train,0
16065,Ba2SrI6,False,train,3
16066,NdIn,False,train,3
16067,CaTlI3,True,train,2
16068,GeSb,False,train,0
16069,AlH3O3,False,train,2
16070,HfPbN2,False,test,
16071,SmSi2Rh2,False,test,
16072,LiZnCu2,True,train,1
16073,CaB2Rh3,False,train,2
16074,SnH8N2Cl6,False,train,4
16075,Na2LiSbCl6,False,train,0
16076,MnAlCu2,False,train,2
16077,LiTiPd2,False,train,3
16078,TlCu4S3,False,train,4
16079,RbTeAu,False,train,4
16080,LaMn2CdO6,False,train,4
16081,MnGaPd2,False,train,3
16082,KMg3,False,train,0
16083,PmNd3,False,train,2
16084,K3Mg,False,train,1
16085,Li2VO2F,False,train,2
16086,YbAlCu4,False,train,0
16087,Cr3O,False,train,3
16088,Li3AsF6,False,train,1
16089,Ho2ZnGa,False,train,1
16090,Ca2Ti6N2O11,False,train,3
16091,Rb2AgAsCl6,True,train,2
16092,V2O3,False,train,2
16093,Dy2V2O7,False,train,1
16094,ScVFe,False,train,3
16095,RbI,True,train,4
16096,K2RbDyCl6,True,train,0
16097,CaEuH6Ru,False,train,3
16098,YbZn2Ga2,True,train,1
16099,CoPd3,False,test,
16100,Na3Li3N2,False,train,3
16101,SmYNi2,False,test,
16102,LaSmS2,False,train,1
16103,Zr2Al3Ni,False,train,3
16104,K2HgAsBr6,True,train,0
16105,Li2TiTeO6,False,test,
16106,LiTiO2,False,test,
16107,NiGe,False,train,2
16108,SnTe2Pd6,False,train,4
16109,TbFe2Si2,False,test,
16110,Yb3Ba,True,train,4
16111,Sc6MnTe2,False,train,2
16112,PmPrHg2,True,train,1
16113,CdInAsSe,False,train,0
16114,Cr3SbO8,False,train,3
16115,Al2ZnTe4,False,train,1
16116,MoW3Se6S2,False,train,0
16117,CdAg2SnSe4,False,train,0
16118,Ti2Si6Mo,False,train,3
16119,La2MgNbO6,False,test,
16120,Dy2Fe3Ni,False,train,1
16121,Zr2Fe,False,train,4
16122,LiCoNiO4,False,train,4
16123,MgAlCu3Se4,False,train,0
16124,LaMnNi4,False,train,4
16125,TePb3Cl2O4,False,train,2
16126,AsNO2F6,False,train,1
16127,TbBeCu4,False,train,2
16128,V2CoO6,False,train,3
16129,Lu3InC,False,train,4
16130,Sm2Bi,False,train,2
16131,TbMg3,False,train,3
16132,CaMg3,False,train,3
16133,BaSrBiSbO6,False,train,0
16134,Ca2Mg,False,train,4
16135,MgSb2,False,train,2
16136,Ag3Au,False,train,4
16137,AgPd2Au,False,train,2
16138,HoGa3,True,train,1
16139,Ce2In3Sn3,False,train,3
16140,LiLuRh2,False,train,0
16141,Na3Mg,False,train,2
16142,Zr2Cu3Sb3,False,train,4
16143,SrZn2Ge2,True,train,0
16144,ScCo2Si2,False,train,4
16145,K2AlInBr6,True,train,2
16146,MgTa2N3,False,train,3
16147,Rb2ScAgF6,True,train,2
16148,Mo2AsP3,False,train,4
16149,K3GaCl6,True,train,1
16150,TbBiPd2,False,train,2
16151,PdSe2Br6,False,train,2
16152,K5Sb4,False,train,1
16153,NaGa,False,test,
16154,Pm2AgHg,False,train,0
16155,Mg6SiSn2,True,train,3
16156,TbBa2MoO6,False,train,1
16157,ZnGa2S4,False,train,4
16158,BaZnBi2,False,train,1
16159,Hf3Sc,False,train,0
16160,KFe2Se2,False,train,2
16161,USbSe,False,train,1
16162,Rb2ErAuCl6,True,train,3
16163,K2NaTaI6,False,train,4
16164,SnTePbSe,False,train,3
16165,Zr2AlC,False,train,1
16166,VAu,False,test,
16167,SiSe2,False,train,2
16168,Ca2HgBi,True,test,
16169,Tb2PbS4,False,train,1
16170,KFeSeS,False,train,1
16171,LiSc2Ga,False,train,4
16172,HoPd2Pb,False,train,0
16173,RbAuS,False,train,0
16174,LiInO2,False,train,2
16175,K3NaSn3Se8,False,test,
16176,In3Pb,False,train,0
16177,Sc2CoPt,False,train,1
16178,ThUS2,False,test,
16179,Cd3FeS4,False,train,3
16180,Li2CuPO4,False,train,4
16181,CoPt,False,train,4
16182,Rb5Bi4,False,train,0
16183,K2YAuF6,True,train,3
16184,LaMnAlNi3,False,train,1
16185,PmDy3,False,train,4
16186,SbPbS2,False,train,4
16187,Ti2AlCr,False,train,3
16188,BaEuO3,False,train,0
16189,CrClO,False,train,4
16190,Sc2C,False,train,4
16191,SrSb2Pd2,False,train,0
16192,K3SbI6,True,train,3
16193,YbHo2Se4,False,train,4
16194,Lu2TlZn,False,train,2
16195,ZnCl2,False,train,4
16196,KU2P3O12,False,train,3
16197,GaH3O3,False,train,3
16198,Li2CaAl,False,test,
16199,K2HgAsCl6,True,train,2
16200,Th3Hg,False,train,0
16201,SmSi2Ir2,False,train,4
16202,AgIO3,False,train,3
16203,BaSn3Pt,False,train,2
16204,ErIn5Rh,False,train,2
16205,DyCu5,False,train,4
16206,Tb2Co3Ni,False,train,0
16207,TbTl,False,test,
16208,Er2MgTc,False,train,4
16209,Mg13Al14,False,train,4
16210,Te2MoW3Se6,False,train,3
16211,Ce2InAg,False,train,2
16212,ThCr2Si2,False,train,2
16213,MgAg5,True,train,1
16214,CoB2W2,False,train,1
16215,YbZn2Si2,False,train,0
16216,KNa2AlF6,True,train,0
16217,CaCdO2,False,train,3
16218,Ba2SmTaO6,False,train,1
16219,K2LiSmCl6,True,train,0
16220,Hf2Al3Ag,False,train,2
16221,NiI2O6,False,train,3
16222,PrCo5H4,False,test,
16223,HoGePd,False,train,1
16224,SmEuS2,False,train,4
16225,AsPb3,False,train,2
16226,LaFeAsO,False,train,2
16227,BaIrO3,False,train,3
16228,CuBr,True,train,1
16229,Tb2Al3Pt,False,train,2
16230,Pm2AgOs,False,train,0
16231,GeAu3,False,train,3
